x	y	name
3	0	üsg
3	49	öğe
3	1	öfk
3	1	üde
3	0	ş.l
3	0	ünz
3	14	öğr
3	63	şap
3	3	öng
3	4	ünd
3	13	özd
3	12	çif
3	5	şet
3	1	ığı
3	1	ökü
3	0	çıf
3	48	çok
3	8	öçl
3	2	özm
3	2	üzl
3	0	ğ.d
3	6	öçç
3	52	çis
3	105	çağ
3	0	öğd
3	15	şuy
3	2	öna
3	6	özg
3	45	öç’
3	3	üro
3	4	şel
3	3	ülk
3	4	şöy
3	3	çed
3	14	ömr
3	2	ötl
3	0	üks
3	2	ürp
3	0	ü.e
3	9	ş´c
3	0	şıb
3	9	ı´c
3	48	😓le
3	8	çab
3	6	öçs
3	11	öğl
3	8	şʼl
3	64	ışı
3	25	ğ′m
3	0	ç.d
3	0	ü.l
3	57	çök
3	20	ale
3	0	i̇v
3	0	çs.
3	2	çuh
3	0	özi
3	23	ç'n
3	2	öbü
3	2	öff
3	0	ş.'
3	0	çü´
3	61	öpe
3	0	şür
3	4	üto
3	1	şop
3	2	ööf
3	52	şad
3	36	ünü
3	102	çat
3	1	âli
3	0	ü.s
3	1	öka
3	5	ş’s
3	2	öst
3	1	ışt
3	48	😆le
3	3	şin
3	105	çap
3	2	çub
3	4	çür
3	0	ö.s
3	8	ı′l
3	0	öso
3	1	âmi
3	3	çiv
3	0	ç.c
3	3	ıhh
3	16	çın
3	5	ött
3	1	ıss
3	5	ğ's
3	1	şöf
3	4	üzd
3	5	üve
3	13	şam
3	10	üsl
3	0	öça
3	0	örh
3	3	şos
3	5	şor
3	0	öşl
3	1	şni
3	11	şun
3	48	😕le
3	0	ĥal
3	0	üçö
3	25	ğ'm
3	10	öpm
3	25	ğ´m
3	8	ğ′l
3	3	ı´d
3	0	üke
3	48	😗le
3	23	çʼn
3	5	ğ’s
3	0	öyü
3	1	şup
3	0	ç.l
3	5	çem
3	8	ıʼl
3	75	asa
3	48	😋le
3	0	ü.g
3	25	ö´m
3	0	ğ.n
3	5	üts
3	1	üme
3	16	öce
3	8	ö′l
3	0	çeğ
3	0	ö.l
3	94	üre
3	1	ças
3	0	üğr
3	0	üba
3	210	üçy
3	13	öpü
3	53	çip
3	0	ğ.'
3	0	ötv
3	12	çer
3	55	şok
3	0	çig
3	1	şis
3	0	çüd
3	0	özp
3	4	çet
3	8	örd
3	7	şil
3	0	öğm
3	8	ali
3	2	öç 
3	92	şiş
3	4	şaf
3	1	şüh
3	1	ürt
3	0	üsü
3	1	ıyy
3	5	ü´s
3	1	önv
3	2	âşı
3	3	ıvı
3	0	i̇b
3	51	örf
3	1	ılt
3	16	üne
3	0	ösg
3	2	şub
3	1	şuu
3	5	ğ′s
3	0	üfe
3	0	ürm
3	1	ıtt
3	2	şas
3	23	ş´n
3	48	😹le
3	25	ö’m
3	0	şih
3	3	üsk
3	0	ötn
3	54	çir
3	61	çel
3	51	şom
3	0	i̇´
3	9	ğ′y
3	1	ıhm
3	0	ğ.’
3	23	ı´n
3	0	ğ.e
3	48	😇le
3	0	ürd
3	50	ırz
3	0	ş.′
3	0	şoh
3	3	öyk
3	40	ödü
3	9	ş’y
3	0	çyd
3	6	öks
3	0	üğü
3	51	şut
3	0	i̇z
3	93	çit
3	2	üfl
3	8	ö’l
3	0	ç.’
3	61	ölü
3	45	özʼ
3	104	öze
3	61	çam
3	1	öca
3	0	i̇′
3	1	ıtı
3	0	ü.ü
3	45	üs´
3	3	ı'd
3	3	ğ´d
3	0	ö.y
3	0	çyg
3	0	ş.c
3	5	örg
3	3	çey
3	77	üst
3	0	áng
3	23	ğ’n
3	0	şaz
3	2	çuv
3	9	ö′c
3	10	ödl
3	9	ünl
3	50	çeç
3	1	ğ′ 
3	1	ööö
3	48	😐le
3	48	😁le
3	48	😠le
3	0	i̇ğ
3	24	çoğ
3	18	çev
3	3	şav
3	0	ökʼ
3	0	i̇t
3	0	ğ.m
3	0	üds
3	48	😦le
3	8	üʼl
3	5	ş's
3	48	😾le
3	0	ü.c
3	0	ğ.y
3	52	ört
3	3	ühü
3	0	öök
3	48	😙le
3	24	şar
3	48	😞le
3	48	😷le
3	15	üss
3	5	azi
3	48	😺le
3	1	ötr
3	48	😩le
3	0	ç.i
3	50	çöl
3	0	ülm
3	48	😥le
3	36	önü
3	81	çar
3	48	😧le
3	9	ğ'c
3	0	i̇g
3	0	özş
3	9	ç´c
3	10	önl
3	0	ö.’
3	5	ü’s
3	59	örn
3	1	çöv
3	9	ö'y
3	9	ç'c
3	9	üʼc
3	0	ükk
3	8	öʼl
3	5	ç's
3	7	ade
3	1	üse
3	0	i̇.
3	13	övü
3	8	şük
3	2	çıb
3	1	şid
3	55	şen
3	9	ğ′c
3	66	öde
3	51	ati
3	5	övs
3	1	şiv
3	5	ü′s
3	208	üçb
3	0	übh
3	0	i̇n
3	7	ılg
3	52	şaş
3	3	şʼd
3	48	😀le
3	5	ğ´s
3	49	öge
3	3	ücr
3	56	şık
3	1	üra
3	0	ö.ʼ
3	7	çot
3	91	çim
3	55	şif
3	0	ügü
3	0	örl
3	1	şia
3	9	ı'y
3	0	ü.’
3	48	😚le
3	0	çss
3	9	ç’c
3	0	ç.´
3	97	ıra
3	5	öʼs
3	45	öd’
3	71	şah
3	10	özs
3	0	üft
3	3	şım
3	5	ç´s
3	0	ü.d
3	8	ü'l
3	48	😊le
3	1	ııh
3	6	öds
3	14	öşr
3	48	😨le
3	2	öhö
3	0	şüc
3	0	çöy
3	55	şeş
3	0	i̇ş
3	19	üçt
3	6	çep
3	9	ü´c
3	2	şof
3	1	şöb
3	4	üfü
3	2	ırm
3	63	çiğ
3	48	😭le
3	48	😏le
3	48	😎le
3	0	übe
3	0	ş.s
3	8	ısk
3	25	ğ’m
3	2	çaş
3	0	i̇'
3	3	şöm
3	25	ğʼm
3	9	ç´y
3	0	âsi
3	51	çöğ
3	3	çur
3	2	önk
3	1	şöh
3	5	çeş
3	0	ü.n
3	7	önd
3	0	üçı
3	4	öny
3	8	şir
3	48	😂le
3	0	âsa
3	0	üyü
3	6	öld
3	9	ü´y
3	0	ğ.′
3	0	şıh
3	3	şik
3	25	ç´m
3	5	ş´s
3	48	🙀le
3	48	😱le
3	1	ü′ 
3	9	öʼy
3	0	üz’
3	9	ü’y
3	9	ğʼy
3	3	ğ'd
3	48	☻le
3	0	çüc
3	52	çiş
3	3	şec
3	45	öz′
3	2	öbe
3	0	ç.g
3	9	ş′c
3	0	şot
3	1	âde
3	0	çöç
3	1	şez
3	0	çum
3	5	ç’s
3	8	ğ´l
3	8	ç’l
3	23	ğ´n
3	0	ş.n
3	66	öte
3	0	i̇k
3	5	üşs
3	1	ısr
3	92	çöz
3	25	ç′m
3	0	ütğ
3	0	ğ.´
3	8	ü’l
3	48	😮le
3	0	ülp
3	3	ö´d
3	7	çör
3	0	öğb
3	5	öğü
3	0	i̇ʼ
3	2	çüş
3	23	ü′n
3	8	ğ’l
4	46	öcal
4	0	öyüm
4	2	öteb
4	50	öğün
4	0	çgml
4	22	🙀ley
4	0	çedc
4	0	i̇sp
4	9	çavd
4	0	âtik
4	52	ğ'si
4	3	çamç
4	0	çü.ʼ
4	2	şahn
4	52	ç'si
4	0	i̇ff
4	52	ö’lü
4	0	ç.ci
4	0	ümmi
4	14	öreğ
4	0	i̇ğe
4	47	😾let
4	22	😞ley
4	5	😝led
4	1	özke
4	66	çata
4	87	öğür
4	2	özve
4	51	adet
4	0	üds′
4	1	ısku
4	8	ıral
4	5	😳led
4	0	çanş
4	3	üsce
4	50	ıhla
4	17	üʼnü
4	45	çük′
4	10	😶lem
4	6	şoks
4	1	ğ’se
4	0	şayg
4	51	😲ler
4	0	i̇ps
4	0	i̇nz
4	3	şeyt
4	48	şşle
4	37	şatı
4	2	😅lei
4	5	😛led
4	22	😜ley
4	2	önbe
4	1	ç´ys
4	36	çölü
4	2	ürya
4	1	ökar
4	5	😖les
4	5	😡led
4	52	üçlü
4	10	😠lem
4	4	çapu
4	44	öge´
4	17	ö’nü
4	93	üzme
4	0	ğ.'g
4	2	şoro
4	4	şeyd
4	4	öd'd
4	0	çgm′
4	1	şehb
4	5	çiğd
4	0	ğ.’y
4	62	şaşa
4	0	i̇çö
4	2	😇lei
4	51	😙ler
4	1	şalv
4	0	üke´
4	0	şimo
4	17	ç'ni
4	0	şami
4	1	çera
4	8	ödüy
4	61	çite
4	9	şıkl
4	2	şeym
4	25	üşem
4	50	ö′le
4	16	ö´de
4	5	😸led
4	45	çöz'
4	10	ışım
4	0	ç.ʼc
4	52	öʼlü
4	38	ılık
4	54	ğ'ce
4	1	ılıc
4	16	ü’yü
4	0	i̇ks
4	0	i̇nö
4	2	ızba
4	43	😴len
4	63	çöme
4	5	😅led
4	2	üye 
4	2	ııhh
4	5	😯led
4	5	😻led
4	0	i̇ng
4	38	atik
4	0	i̇sk
4	47	😥let
4	0	ötv.
4	0	çnüs
4	10	☹lem
4	2	😿lei
4	9	çıtl
4	0	örfi
4	1	ğ′ m
4	5	😉les
4	22	😙ley
4	0	öktü
4	44	üye´
4	1	önva
4	60	öçle
4	45	şer´
4	47	😋let
4	22	😏ley
4	5	😀led
4	5	😫led
4	0	şti’
4	4	çükt
4	5	😥led
4	0	şabe
4	1	şu k
4	51	ödül
4	1	çadı
4	3	çarç
4	2	şetl
4	51	şark
4	0	çü´s
4	47	😫let
4	0	i̇kr
4	0	çalç
4	0	çadc
4	2	😮lei
4	2	ünit
4	2	üskü
4	0	öys'
4	0	ğ.ce
4	53	ç'ci
4	0	ödp’
4	0	çü.´
4	0	üçdi
4	0	ç.gi
4	4	çord
4	0	ğ.′d
4	1	ğʼyl
4	45	ırzʼ
4	0	övez
4	44	ütü´
4	0	i̇ça
4	0	şükû
4	0	i̇çb
4	54	çıra
4	22	😔ley
4	5	😠les
4	0	ülme
4	0	şilb
4	1	şeşü
4	4	şakr
4	0	şari
4	0	i̇dl
4	51	😝ler
4	51	öner
4	0	çumr
4	54	ö′ce
4	22	😆ley
4	0	i̇.d
4	4	şimş
4	1	çeti
4	10	☺lem
4	22	ürüy
4	1	urya
4	2	şşşt
4	1	çepi
4	2	ığrı
4	2	çöml
4	14	aşığ
4	0	ünüv
4	5	😜led
4	9	çulc
4	51	😆ler
4	0	çü.′
4	2	😦lei
4	16	şʼde
4	0	çnü´
4	1	ğ´se
4	0	çevl
4	0	ödp'
4	1	ıştı
4	51	üsçe
4	3	ötün
4	17	ıʼnı
4	2	üslu
4	6	çips
4	1	ıtri
4	50	şita
4	14	ğ’ye
4	0	ğ.ʼg
4	0	çnüy
4	40	çıtı
4	2	şece
4	22	😎ley
4	2	çıpl
4	0	i̇öl
4	0	çüng
4	10	çömm
4	10	😛lem
4	0	i̇hl
4	47	😒let
4	1	şöfö
4	0	şota
4	51	😘ler
4	37	öbek
4	1	şoko
4	0	ünzi
4	2	😓lei
4	5	😭les
4	0	çold
4	49	övgü
4	1	önsö
4	0	üçok
4	1	ızgı
4	43	😉len
4	0	ügey
4	9	çöpç
4	50	üzüm
4	36	öşrü
4	9	çarl
4	1	ümer
4	2	😸lei
4	22	😩ley
4	22	😿ley
4	45	çat´
4	0	öğme
4	0	ş.’c
4	0	ö.´y
4	16	ıʼda
4	0	ügüs
4	0	çgm’
4	50	şiar
4	5	😷led
4	86	üvey
4	1	şape
4	0	ü.’l
4	17	ü′nü
4	2	çubu
4	0	i̇lb
4	51	😿ler
4	0	üged
4	1	ü′se
4	1	çöve
4	0	ügü'
4	6	çayd
4	0	şeza
4	53	öncü
4	43	😱len
4	0	i̇ğc
4	22	üşüy
4	2	çoba
4	0	şavş
4	22	😒ley
4	51	şiir
4	43	😃len
4	1	şeba
4	54	ıska
4	0	ğ.’l
4	5	😒led
4	1	şeda
4	24	örne
4	23	öken
4	0	üğrü
4	5	☻les
4	43	😟len
4	0	şti.
4	1	ğʼse
4	0	ügüy
4	14	ırağ
4	5	😋les
4	61	ürkü
4	0	çeto
4	0	çnü′
4	0	çomü
4	0	ödps
4	56	özsu
4	22	😶ley
4	0	şalp
4	20	çora
4	52	ö'sü
4	0	i̇kv
4	0	i̇ze
4	47	😹let
4	5	şuas
4	0	çygm
4	2	çotu
4	50	üvez
4	0	üğdü
4	10	çatm
4	1	ühül
4	51	önel
4	2	😐lei
4	47	😱let
4	53	ğ’ci
4	5	🙀led
4	51	😩ler
4	1	ünva
4	6	şens
4	0	çsde
4	4	şöyl
4	44	öte´
4	0	çend
4	1	çepç
4	0	i̇üd
4	0	i̇rd
4	5	ğʼms
4	2	üstb
4	69	çalı
4	50	ö'le
4	52	ü’sü
4	47	😝let
4	1	üdeb
4	2	😫lei
4	14	ğ′ye
4	0	şti'
4	10	☻lem
4	1	ırki
4	50	şose
4	0	öyüş
4	1	şifr
4	0	ökli
4	10	😖lem
4	0	ş.yl
4	0	i̇pi
4	51	😳ler
4	43	😼len
4	0	ğ.’c
4	16	ö′de
4	50	özne
4	2	☻lei
4	17	ğʼni
4	23	şuan
4	53	öççü
4	1	ğ’di
4	5	örts
4	45	çorʼ
4	4	özʼd
4	0	çebi
4	0	i̇va
4	0	çice
4	10	çakm
4	0	i̇tü
4	0	çayn
4	64	çime
4	44	öğe´
4	1	çinç
4	0	üz’ü
4	0	ğ.´l
4	1	ısko
4	0	çepk
4	1	çeme
4	49	şule
4	0	übey
4	0	i̇bi
4	2	üzlü
4	43	☹len
4	43	☻len
4	10	😚lem
4	50	öcü'
4	16	ğ'de
4	0	çs.'
4	50	çağı
4	45	çük´
4	1	şabl
4	52	ğʼsi
4	5	😁led
4	17	üçte
4	5	😙led
4	17	ı´nı
4	2	ü'nc
4	50	ğ’le
4	10	😆lem
4	1	şayi
4	0	i̇eg
4	1	şahk
4	22	😍ley
4	0	ş.′i
4	5	çizd
4	70	çatı
4	52	ğ′li
4	1	şaba
4	0	i̇.'
4	0	ügü’
4	0	ülkm
4	0	çeds
4	6	çabu
4	0	össl
4	2	çuku
4	45	çığʼ
4	54	ş´ce
4	1	çiko
4	37	ıtır
4	10	😦lem
4	22	😋ley
4	0	çü.c
4	53	ğ´ci
4	6	üçka
4	2	üstg
4	54	ğ´ce
4	0	ükec
4	22	😐ley
4	22	😽ley
4	9	ünʼc
4	0	çhd'
4	1	şerb
4	51	ünsü
4	1	çetr
4	22	😮ley
4	0	üçmu
4	1	şira
4	10	😴lem
4	0	şora
4	53	özgü
4	5	😺led
4	0	özşe
4	50	ı′la
4	49	çırp
4	0	üak.
4	10	ürkm
4	5	😗led
4	10	😸lem
4	5	şand
4	50	ş'le
4	0	şıbe
4	1	ğ′mt
4	45	şovʼ
4	0	ösym
4	16	ğ'yi
4	1	çemk
4	2	çeşm
4	5	😎led
4	13	üttü
4	1	şnit
4	5	😶led
4	8	çığl
4	2	çavu
4	8	ögel
4	0	ğ.’n
4	0	örüç
4	22	😓ley
4	52	üssü
4	0	i̇şl
4	49	şike
4	51	şeyh
4	0	örhe
4	0	ş.ec
4	5	☻led
4	43	😻len
4	10	😡lem
4	0	i̇kd
4	16	ğ’de
4	53	ş′ci
4	10	😂lem
4	0	çüle
4	37	şahı
4	9	üyec
4	0	üfel
4	52	ç’li
4	0	çüsü
4	0	çydd
4	53	ı´cı
4	3	öpüc
4	2	😋lei
4	1	çöğu
4	57	örtü
4	1	çokr
4	0	üak′
4	10	😧lem
4	47	☹let
4	9	çölc
4	47	😡let
4	0	ünüb
4	0	üz'c
4	0	i̇et
4	2	😙lei
4	0	çeşt
4	0	i̇p’
4	2	üsta
4	0	i̇ye
4	0	ürek
4	42	öpül
4	0	i̇ci
4	0	ğ.ni
4	52	ğ′si
4	0	ş.im
4	0	i̇za
4	1	şştl
4	10	😔lem
4	0	ö.ye
4	0	ü.se
4	47	😑let
4	0	i̇zb
4	0	ökʼü
4	1	çurç
4	0	çnü.
4	0	çasg
4	5	ılıs
4	52	ş’si
4	0	ş.'g
4	17	ç′mi
4	5	😟led
4	0	i̇sd
4	0	şüce
4	8	çişl
4	0	çsci
4	16	ğ´de
4	6	şehi
4	0	çuma
4	10	😑lem
4	22	😑ley
4	0	i̇sf
4	1	ızra
4	0	i̇hh
4	10	😲lem
4	1	şirp
4	52	öʼsü
4	16	ı´da
4	5	😦led
4	2	😺lei
4	0	i̇ll
4	0	i̇rs
4	49	ülke
4	0	ğ.de
4	0	i̇ü´
4	6	çocu
4	1	ç´mt
4	0	i̇sv
4	1	çemç
4	47	😐let
4	17	ş′ni
4	1	şaph
4	9	üzel
4	1	çint
4	0	ürgü
4	0	i̇kö
4	0	öğde
4	47	😁let
4	49	üzgü
4	10	😉lem
4	0	ögeg
4	5	şimd
4	0	i̇ri
4	0	şıha
4	5	😠led
4	0	şeze
4	5	😤led
4	2	😭lei
4	0	ümni
4	5	😩led
4	5	😖led
4	51	üfül
4	8	çoks
4	0	ş.′n
4	52	ş´si
4	0	ğ.´d
4	0	öçal
4	0	ügüd
4	1	çöpk
4	38	ışık
4	52	ö´sü
4	38	ütük
4	63	şişe
4	2	çört
4	1	çotr
4	0	i̇yi
4	0	ö.ʼü
4	22	😘ley
4	36	şefi
4	0	i̇dm
4	2	çemb
4	48	ılga
4	1	ü′ m
4	0	ömer
4	55	özce
4	0	i̇me
4	0	i̇ö.
4	1	şadk
4	59	önce
4	14	ümid
4	28	örüm
4	0	ğ.ʼl
4	10	üzey
4	1	çing
4	47	😢let
4	0	örcü
4	12	çelm
4	4	ütop
4	0	ş.'i
4	47	😦let
4	1	ğ′di
4	0	i̇zt
4	8	örsl
4	2	😡lei
